"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"694","203336_s_at","ITGB1BP1","9270","integrin subunit beta 1 binding protein 1",0.28015372350719,8.07041089078772,0.641426401389593,0.53268710150255,0.999732562258353,-6.12410649400174
"695","203343_at","UGDH","7358","UDP-glucose 6-dehydrogenase",0.136974576607542,7.78248352045533,0.513669792052292,0.616329947232118,0.999732562258353,-6.19920528475594
"696","203344_s_at","RBBP8","5932","RB binding protein 8, endonuclease",0.192897415313352,8.66456411521901,0.678975696051119,0.509376298517865,0.999732562258353,-6.09907136673315
"697","203352_at","ORC4","5000","origin recognition complex subunit 4",-0.00219593944398078,5.86719444175424,-0.00754668812727586,0.994096295249014,0.999732562258353,-6.33568291538822
"698","203353_s_at","MBD1","4152","methyl-CpG binding domain protein 1",0.0632819209331439,7.79831032085056,0.226858638542793,0.824155701444214,0.999732562258353,-6.30885825289164
"699","203355_s_at","PSD3","23362","pleckstrin and Sec7 domain containing 3",0.51478280753029,5.3259457499046,1.54019451129299,0.148127934703057,0.999732562258353,-5.20194737798607
"700","203362_s_at","MAD2L1","4085","mitotic arrest deficient 2 like 1",0.072283161967122,6.64608090267906,0.118830614143088,0.907274394566092,0.999732562258353,-6.32833329566828
"701","203364_s_at","ATG13","9776","autophagy related 13",0.0319377906922087,7.46393258801539,0.112520546797954,0.912175256121755,0.999732562258353,-6.32909580702336
"702","203367_at","DUSP14","11072","dual specificity phosphatase 14",0.089176798880489,7.23370751426979,0.311296022842015,0.7606422389743,0.999732562258353,-6.28524039720929
"703","203368_at","CRELD1","78987","cysteine rich with EGF like domains 1",-0.133341189925572,6.50395694738813,-0.470801942946869,0.645790848065906,0.999732562258353,-6.22084463353876
"704","203372_s_at","SOCS2","8835","suppressor of cytokine signaling 2",0.222390709629309,6.79737131433469,0.756292804679883,0.463315615781944,0.999732562258353,-6.04338946551618
"705","203378_at","PCF11","51585","PCF11 cleavage and polyadenylation factor subunit",0.112489035479452,5.52769086484905,0.358479283406956,0.725891622156728,0.999732562258353,-6.26886608834805
"706","203380_x_at","SRSF5","6430","serine and arginine rich splicing factor 5",0.0888726550282755,8.72367228687548,0.256170743955903,0.801934423697782,0.999732562258353,-6.30148992420791
"707","203388_at","ARRB2","409","arrestin beta 2",-0.09024622570948,7.13557855273572,-0.30926254476524,0.762152808235653,0.999732562258353,-6.28589510026295
"708","203396_at","PSMA4","5685","proteasome 20S subunit alpha 4",0.247279391614454,9.10353833163374,0.667120814622841,0.516670656762875,0.999732562258353,-6.10711847567722
"709","203397_s_at","GALNT3","2591","polypeptide N-acetylgalactosaminyltransferase 3",0.0845890232584123,6.84209887163807,0.175914243959864,0.863143966450414,0.999732562258353,-6.31955165457286
"710","203401_at","PRPS2","5634","phosphoribosyl pyrophosphate synthetase 2",0.114864992269554,7.02405727231652,0.37531180691016,0.713641393340825,0.999732562258353,-6.26247760812439
"711","203403_s_at","RNF6","6049","ring finger protein 6",0.535970689727586,6.89344122136321,1.89282538840321,0.0814658549508899,0.999732562258353,-4.69288645252588
"712","203405_at","PSMG1","8624","proteasome assembly chaperone 1",0.149142437659183,8.58832653539342,0.523130702142162,0.609917880953476,0.999732562258353,-6.19418607802364
"713","203407_at","PPL","5493","periplakin",0.166309192029846,6.58382180526008,0.506543274920245,0.621181721888726,0.999732562258353,-6.20292809714354
"714","203408_s_at","SATB1","6304","SATB homeobox 1",-0.0203690017519307,7.43136218517171,-0.0441630475378845,0.965463413227868,0.999732562258353,-6.3346929365929
"715","203409_at","DDB2","1643","damage specific DNA binding protein 2",0.138146006153951,6.95576444843818,0.422576534726206,0.679693151992985,0.999732562258353,-6.24301145201391
"716","203415_at","PDCD6","10016","programmed cell death 6",0.201388394961963,9.68157378271242,0.674444298252017,0.512157326132661,0.999732562258353,-6.10216282472254
"717","203418_at","CCNA2","890","cyclin A2",0.0575401729588076,6.24958296156741,0.113920338362482,0.911087744086847,0.999732562258353,-6.32893023801817
"718","203421_at","TP53I11","9537","tumor protein p53 inducible protein 11",-0.0947274424543689,7.09341315401505,-0.33939685329371,0.739874896021366,0.999732562258353,-6.2757611370064
"719","203429_s_at","SUCO","51430","SUN domain containing ossification factor",0.434385588291292,8.64243328972367,1.64862781782396,0.123802744210539,0.999732562258353,-5.05232663300395
"720","203432_at","TMPO","7112","thymopoietin",0.39558788994678,7.40095942818972,0.920622144449927,0.374457921369122,0.999732562258353,-5.90717693549093
"721","203439_s_at","STC2","8614","stanniocalcin 2",-0.024768980110796,8.11858996446982,-0.0748000894040452,0.941542794207089,0.999732562258353,-6.33278774018033
"722","203445_s_at","CTDSP2","10106","CTD small phosphatase 2",0.0413455204548558,8.88712007412148,0.146264175908077,0.886016169420773,0.999732562258353,-6.32453604005176
"723","203452_at","B3GAT3","26229","beta-1,3-glucuronyltransferase 3",-0.138505431951534,7.88776054232111,-0.519424879902203,0.61242551605222,0.999732562258353,-6.19616253684633
"724","203456_at","PRAF2","11230","PRA1 domain family member 2",-0.122317232440046,6.52748693076694,-0.46561206712605,0.649401671268119,0.999732562258353,-6.22334124700378
"725","203462_x_at","EIF3B","8662","eukaryotic translation initiation factor 3 subunit B",0.120247784614188,9.96291503018758,0.468772355635294,0.647201812211562,0.999732562258353,-6.2218241550086
"726","203465_at","MRPL19","9801","mitochondrial ribosomal protein L19",0.164979859176128,6.47824976761893,0.516847793849756,0.614172374998138,0.999732562258353,-6.19752906981959
"727","203476_at","TPBG","7162","trophoblast glycoprotein",0.197594271785134,9.29532426952638,0.547728240034936,0.593404504924503,0.999732562258353,-6.18072731319876
"728","203478_at","NDUFC1","4717","NADH:ubiquinone oxidoreductase subunit C1",0.0251423561077697,9.51304526883926,0.0931857077566261,0.927214585522507,0.999732562258353,-6.33117370748873
"729","203481_at","SLF2","55719","SMC5-SMC6 complex localization factor 2",0.218173778463504,4.81646089367161,0.693436257616435,0.500561108818586,0.999732562258353,-6.08907770206706
"730","203492_x_at","CEP57","9702","centrosomal protein 57",0.273888230179821,7.18723883360476,1.04424762639171,0.315901339181322,0.999732562258353,-5.78946644020998
"731","203496_s_at","MED1","5469","mediator complex subunit 1",-0.209205213034886,6.31556883344532,-0.788526995174847,0.444904062979371,0.999732562258353,-6.01855975694776
"732","203499_at","EPHA2","1969","EPH receptor A2",0.194265631534051,9.53934005277696,0.680960037182368,0.508161259198915,0.999732562258353,-6.09771154348989
"733","203513_at","SPG11","80208","SPG11 vesicle trafficking associated, spatacsin",0.117784765612658,8.05969639073747,0.372725173306786,0.71551859573225,0.999732562258353,-6.26347795723369
"734","203532_x_at","CUL5","8065","cullin 5",0.337398837109186,6.84337655532774,1.15260741385877,0.27037152772092,0.999732562258353,-5.67617615771331
"735","203545_at","ALG8","79053","ALG8 alpha-1,3-glucosyltransferase",0.0831106990511223,8.98375571515114,0.317385842198903,0.756124562491174,0.999732562258353,-6.28325444812513
"736","203552_at","MAP4K5","11183","mitogen-activated protein kinase kinase kinase kinase 5",0.56655930615522,6.163678799867,2.00790719343957,0.0664828598438962,0.999732562258353,-4.51407069833422
"737","203554_x_at","PTTG1","9232","PTTG1 regulator of sister chromatid separation, securin",0.125308499183886,9.46006973801569,0.28854480799618,0.777599943922171,0.999732562258353,-6.29232442367561
"738","203556_at","ZHX2","22882","zinc fingers and homeoboxes 2",0.248294645955337,6.74142392904588,0.850366406582391,0.410916264220375,0.999732562258353,-5.96832013969657
"739","203560_at","GGH","8836","gamma-glutamyl hydrolase",0.238779634289354,7.78274688829538,0.700813479922269,0.496099098452824,0.999732562258353,-6.08390431935214
"740","203566_s_at","AGL","178","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",0.624406606442142,5.79518194739723,1.34791044943731,0.201312689241469,0.999732562258353,-5.44987526428146
"741","203567_s_at","TRIM38","10475","tripartite motif containing 38",0.00332487663312264,7.54936497749904,0.00941100024283155,0.992637902873305,0.999732562258353,-6.33566638448439
"742","203570_at","LOXL1","4016","lysyl oxidase like 1",0.254870372502539,7.93479304341389,0.68545318931673,0.505416355112031,0.999732562258353,-6.09461889871283
"743","203573_s_at","RABGGTA","5875","Rab geranylgeranyltransferase subunit alpha",0.0897594113897329,7.05581574328097,0.335046308147703,0.743076671006492,0.999732562258353,-6.2772813311666
"744","203574_at","NFIL3","4783","nuclear factor, interleukin 3 regulated",0.177238111095642,6.54676458145026,0.52316671103415,0.609893539779779,0.999732562258353,-6.19416680715399
"745","203575_at","CSNK2A2","1459","casein kinase 2 alpha 2",0.261436660250586,7.40536064947257,0.992488368884196,0.33955095137295,0.999732562258353,-5.84028578360312
"746","203579_s_at","SLC7A6","9057","solute carrier family 7 member 6",0.0509675301988217,5.2775161069925,0.193832112807727,0.849382778917741,0.999732562258353,-6.31609708167319
"747","203585_at","ZNF185","7739","zinc finger protein 185 with LIM domain",0.231182952112299,8.36773838806076,0.786465761463306,0.446067239213714,0.999732562258353,-6.02017558797737
"748","203593_at","CD2AP","23607","CD2 associated protein",0.172517358948591,4.68819722325841,0.628321900745497,0.540963199260019,0.999732562258353,-6.13253040478049
"749","203595_s_at","IFIT5","24138","interferon induced protein with tetratricopeptide repeats 5",0.215082710895766,7.69752895982571,0.560823815882562,0.584707439367709,0.999732562258353,-6.1733217926564
"750","203601_s_at","ZBTB17","7709","zinc finger and BTB domain containing 17",-0.181166539163677,6.02198669319325,-0.676988561253727,0.510594757528726,0.999732562258353,-6.10042941563337
"751","203607_at","INPP5F","22876","inositol polyphosphate-5-phosphatase F",0.15467675410355,6.35083729336277,0.404519771648825,0.692581742452452,0.999732562258353,-6.25071337132442
"752","203608_at","ALDH5A1","7915","aldehyde dehydrogenase 5 family member A1",0.134603487402723,5.2879108122192,0.369674979793234,0.717734700579832,0.999732562258353,-6.26464889150214
"753","203624_at","AKAP17A","8227","A-kinase anchoring protein 17A",0.285818287698378,7.04213786205971,0.923317429459382,0.373105172377833,0.999732562258353,-5.90474671365476
"754","203625_x_at","SKP2","6502","S-phase kinase associated protein 2",0.085831966557846,7.62671111608653,0.209380327625861,0.837482945966978,0.999732562258353,-6.31282976493256
"755","203639_s_at","FGFR2","2263","fibroblast growth factor receptor 2",-0.187274199067378,5.08346130770489,-0.720112293128448,0.484539766352306,0.999732562258353,-6.07013219310614
"756","203643_at","ERF","2077","ETS2 repressor factor",-0.0278172799017167,6.84149346065292,-0.106644255515621,0.91674259376558,0.999732562258353,-6.32976857187565
"757","203650_at","PROCR","10544","protein C receptor",0.182072565650318,7.03026448132997,0.368740477227181,0.718414194335067,0.999732562258353,-6.26500575328419
"758","203663_s_at","COX5A","9377","cytochrome c oxidase subunit 5A",0.126420621765716,9.28130522563348,0.44201820032806,0.665932646326678,0.999732562258353,-6.23435389395987
"759","203668_at","MAN2C1","4123","mannosidase alpha class 2C member 1",-0.0906077109129058,6.63412637027034,-0.327947804592525,0.74831149968574,0.999732562258353,-6.27972037969293
"760","203675_at","NUCB2","4925","nucleobindin 2",0.299888889216226,6.80451609303858,1.10962502315338,0.287793908883974,0.999732562258353,-5.72220907371027
"761","203676_at","GNS","2799","glucosamine (N-acetyl)-6-sulfatase",0.263244601659072,7.49336963999247,0.874130235613443,0.39832655929972,0.999732562258353,-5.94811693599419
"762","203678_at","FAN1","22909","FANCD2 and FANCI associated nuclease 1",0.134168812992482,6.53844221509353,0.514906289222903,0.61549003518529,0.999732562258353,-6.19855427961633
"763","203682_s_at","IVD","3712","isovaleryl-CoA dehydrogenase",-0.0207328489417069,6.93850619889875,-0.0655568092411569,0.948754590138399,0.999732562258353,-6.33346584824181
"764","203683_s_at","VEGFB","7423","vascular endothelial growth factor B",0.0293117746581819,6.72076879949605,0.0982468622640976,0.923274769055922,0.999732562258353,-6.33066746889147
"765","203690_at","TUBGCP3","10426","tubulin gamma complex associated protein 3",0.403547548373391,4.58834959390264,1.64079021128501,0.125436359281139,0.999732562258353,-5.06336152519289
"766","203695_s_at","GSDME","1687","gasdermin E",-0.123621298671818,7.64217257962194,-0.451304489134335,0.659403839474323,0.999732562258353,-6.23008551982017
"767","203696_s_at","RFC2","5982","replication factor C subunit 2",0.0102762541727941,7.47136166702703,0.0303669640027304,0.97624789874083,0.999732562258353,-6.33523052527896
"768","203706_s_at","FZD7","8324","frizzled class receptor 7",0.0542100215566905,3.69598848521405,0.186470837032789,0.855030394378401,0.999732562258353,-6.31755663317448
"769","203710_at","ITPR1","3708","inositol 1,4,5-trisphosphate receptor type 1",0.60750890091226,5.54415655170197,1.49664478068134,0.158995495211337,0.999732562258353,-5.26012038752787
"770","203714_s_at","TBCE","6905","tubulin folding cofactor E",0.242882926676457,6.66570502340184,0.839420289194195,0.416803672238594,0.999732562258353,-5.97745978139069
"771","203720_s_at","ERCC1","2067","ERCC excision repair 1, endonuclease non-catalytic subunit",-0.0206240173728887,7.79426829503855,-0.0754831266776282,0.941010079793646,0.999732562258353,-6.33273409024919
"772","203721_s_at","UTP18","51096","UTP18 small subunit processome component",0.0158712540595616,9.09268886130507,0.0476023680209525,0.962775892151365,0.999732562258353,-6.33452793389633
"773","203723_at","ITPKB","3707","inositol-trisphosphate 3-kinase B",-0.24632827182736,7.77010522087858,-0.835005902083764,0.419193691955141,0.999732562258353,-5.98111579440743
"774","203725_at","GADD45A","1647","growth arrest and DNA damage inducible alpha",0.286072190576119,8.85284306824634,1.10003660662547,0.291794121555412,0.999732562258353,-5.73228355327077
"775","203726_s_at","LAMA3","3909","laminin subunit alpha 3",0.0439035538698018,7.96068067692215,0.0725253231394616,0.943317140037491,0.999732562258353,-6.33296290079724
"776","203729_at","EMP3","2014","epithelial membrane protein 3",-0.143082768591649,9.00356561854677,-0.411364737391871,0.687683888191234,0.999732562258353,-6.24783221976403
"777","203730_s_at","ZKSCAN5","23660","zinc finger with KRAB and SCAN domains 5",0.313062906397816,6.02241243183002,1.18613964855382,0.257351668873018,0.999732562258353,-5.63928981411723
"778","203735_x_at","PPFIBP1","8496","PPFIA binding protein 1",-0.144255725752538,7.68403985914723,-0.50009754082298,0.62558600362315,0.999732562258353,-6.20625230692129
"779","203739_at","ZNF217","7764","zinc finger protein 217",0.216715570002258,7.84955249309856,0.756105658871653,0.463423886061288,0.999732562258353,-6.04353087231975
"780","203744_at","HMGB3","3149","high mobility group box 3",0.0518733855305573,8.44740358700032,0.185039479782246,0.856129519589773,0.999732562258353,-6.31783391046385
"781","203749_s_at","RARA","5914","retinoic acid receptor alpha",-0.130796457158434,5.87931265746563,-0.435118059355928,0.67080235718287,0.999732562258353,-6.23746981807412
"782","203751_x_at","JUND","3727","JunD proto-oncogene, AP-1 transcription factor subunit",-0.0853239561943901,6.17278814839748,-0.244492919633745,0.810766966591266,0.999732562258353,-6.30453158039331
"783","203755_at","BUB1B","701","BUB1 mitotic checkpoint serine/threonine kinase B",0.211517025965774,8.27807014173161,0.34549552208532,0.735395108674316,0.999732562258353,-6.2735977073267
"784","203758_at","CTSO","1519","cathepsin O",0.085829373878064,7.13366912090322,0.232159641014745,0.820124688735364,0.999732562258353,-6.30759135154781
"785","203763_at","DYNC2LI1","51626","dynein cytoplasmic 2 light intermediate chain 1",0.165654563871292,3.67085648309082,0.575863504402618,0.57480194680711,0.999732562258353,-6.16461197547165
"786","203764_at","DLGAP5","9787","DLG associated protein 5",0.311825335816279,6.92753720632206,0.352827466197229,0.730022771770284,0.999732562258353,-6.27094677884638
"787","203771_s_at","BLVRA","644","biliverdin reductase A",0.253356201490602,6.55107148971693,0.95836336977884,0.355825209199627,0.999732562258353,-5.87258765004012
"788","203774_at","MTR","4548","5-methyltetrahydrofolate-homocysteine methyltransferase",0.177680704892159,5.05351506136487,0.560943172820199,0.584628478331402,0.999732562258353,-6.17325353173111
"789","203787_at","SSBP2","23635","single stranded DNA binding protein 2",0.00163897980146199,5.22572647810406,0.00504075487853221,0.996056641425966,0.999732562258353,-6.3356994091402
"790","203789_s_at","SEMA3C","10512","semaphorin 3C",0.089051308553679,6.29221362998368,0.170779786543939,0.867096126857666,0.999732562258353,-6.32048017883327
"791","203803_at","PCYOX1","51449","prenylcysteine oxidase 1",0.0826356388536471,4.37656076337908,0.2709581241338,0.79079074432313,0.999732562258353,-6.29743698408323
"792","203804_s_at","LUC7L3","51747","LUC7 like 3 pre-mRNA splicing factor",-0.0318487424726417,8.33019542990059,-0.100122963665032,0.921814863194652,0.999732562258353,-6.33047302332031
"793","203817_at","GUCY1B1","2983","guanylate cyclase 1 soluble subunit beta 1",-0.00547915004821942,5.01990768771462,-0.0160738144344272,0.987426058155077,0.999732562258353,-6.33557759798191
"794","203821_at","HBEGF","1839","heparin binding EGF like growth factor",0.679398347289667,8.2083146775009,2.60676762847386,0.022113915702637,0.999732562258353,-3.51296356329033
"795","203824_at","TSPAN8","7103","tetraspanin 8",0.588235778314909,9.08311071941542,1.23461830647785,0.239398287365258,0.999732562258353,-5.58448734704181
"796","203845_at","KAT2B","8850","lysine acetyltransferase 2B",0.290241649498089,6.5833511398004,1.07455061477448,0.302630088477625,0.999732562258353,-5.75871185654898
"797","203851_at","IGFBP6","3489","insulin like growth factor binding protein 6",-0.0221614499148952,10.0105964773838,-0.0573378061639495,0.955171205038172,0.999732562258353,-6.33399384567027
"798","203855_at","WDR47","22911","WD repeat domain 47",0.360781387816678,5.88621537959631,1.13420920817053,0.277727454399849,0.999732562258353,-5.69605351031714
"799","203856_at","VRK1","7443","VRK serine/threonine kinase 1",0.268021461783238,6.96653126781134,0.579384372618493,0.572495939240757,0.999732562258353,-6.16254140941535
"800","203860_at","PCCA","5095","propionyl-CoA carboxylase subunit alpha",0.0998497185034459,5.16764323063668,0.368436184675645,0.718635504947308,0.999732562258353,-6.26512176388105
"801","203869_at","USP46","64854","ubiquitin specific peptidase 46",0.343802656139962,5.40928099949986,0.98788443286774,0.341714865051867,0.999732562258353,-5.84470006664791
"802","203879_at","PIK3CD","5293","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",-0.0952838993376091,6.27981760814003,-0.347657777252976,0.733809232720734,0.999732562258353,-6.27282159926268
"803","203881_s_at","DMD","1756","dystrophin",0.747066821130283,4.8369489189734,1.00282577256136,0.334728201442209,0.999732562258353,-5.83031066984477
"804","203882_at","IRF9","10379","interferon regulatory factor 9",-0.248115813933708,9.05501665624284,-0.318794014611623,0.755081246221387,0.999732562258353,-6.28278984126695
"805","203896_s_at","PLCB4","5332","phospholipase C beta 4",0.573648964994211,6.20157120186465,1.47904694440239,0.163575248338098,0.999732562258353,-5.28330196184372
"806","203908_at","SLC4A4","8671","solute carrier family 4 member 4",0.224413016161966,4.67449159208319,0.514193278032664,0.615974291440877,0.999732562258353,-6.19892985687397
"807","203912_s_at","DNASE1L1","1774","deoxyribonuclease 1 like 1",0.107768711686656,7.79889357798173,0.409488096817742,0.689025250941982,0.999732562258353,-6.24862680764755
"808","203917_at","CXADR","1525","CXADR Ig-like cell adhesion molecule",0.339350473234287,8.74176915272805,0.89153576430361,0.389272398572406,0.999732562258353,-5.93300782024142
"809","203918_at","PCDH1","5097","protocadherin 1",0.0264175126479742,5.53494319935039,0.0923385903238128,0.927874216221295,0.999732562258353,-6.33125582847179
"810","203921_at","CHST2","9435","carbohydrate sulfotransferase 2",0.111707475476927,7.58403561606038,0.277838198302599,0.785622110438805,0.999732562258353,-6.29547469490717
"811","203925_at","GCLM","2730","glutamate-cysteine ligase modifier subunit",0.572159339539798,7.71669684089919,1.20583722024759,0.249933996360459,0.999732562258353,-5.61723092145811
"812","203934_at","KDR","3791","kinase insert domain receptor",0.26779686839163,7.57455973332372,0.95320300287445,0.358333543172239,0.999732562258353,-5.87738787037144
"813","203935_at","ACVR1","90","activin A receptor type 1",0.17794353010953,7.91725114582122,0.599963261817084,0.55911707954921,0.999732562258353,-6.15020070984714
"814","203962_s_at","NEBL","10529","nebulette",0.466864879996773,8.10921488140245,1.28239736884771,0.22268782863843,0.999732562258353,-5.52881246701413
"815","203963_at","CA12","771","carbonic anhydrase 12",0.125420746216184,6.89689180046852,0.241458036889288,0.813066894409108,0.999732562258353,-6.30529905728094
"816","203964_at","NMI","9111","N-myc and STAT interactor",0.289512728784859,7.95280108206097,0.46686479316732,0.648529243630994,0.999732562258353,-6.22274106247034
"817","203968_s_at","CDC6","990","cell division cycle 6",0.41057210451366,6.02673889106033,0.835640025775899,0.418849811865633,0.999732562258353,-5.98059166810148
"818","203972_s_at","PEX3","8504","peroxisomal biogenesis factor 3",0.450912374197179,7.93799310368649,1.31781233308198,0.210915970251732,0.999732562258353,-5.48650733699168
"819","203973_s_at","CEBPD","1052","CCAAT enhancer binding protein delta",1.39988980907881,7.52989290485761,3.23261970311433,0.00674702235360193,0.836900652740783,-2.39666488195663
"820","203976_s_at","CHAF1A","10036","chromatin assembly factor 1 subunit A",0.193153842185406,6.03517636791824,0.641430622023677,0.532684447596142,0.999732562258353,-6.12410375466034
"821","203978_at","NUBP1","4682","nucleotide binding protein 1",0.150220109881305,6.39399392565419,0.506862270593918,0.620964149677557,0.999732562258353,-6.20276252341213
"822","203980_at","FABP4","2167","fatty acid binding protein 4",0.20078289616727,8.38357703859543,0.229873618576277,0.821862389867985,0.999732562258353,-6.30814125226826
"823","203981_s_at","ABCD4","5826","ATP binding cassette subfamily D member 4",-0.0672995799399381,7.12036380272389,-0.241936009752258,0.812704551137742,0.999732562258353,-6.30517881495282
"824","203983_at","TSNAX","7257","translin associated factor X",0.459833163221677,6.69614499095729,1.59771117900196,0.134755290745355,0.999732562258353,-5.1234107817319
"825","203987_at","FZD6","8323","frizzled class receptor 6",0.11458171795827,8.32722781862835,0.419026708602235,0.682218833880416,0.999732562258353,-6.24455141034664
"826","203988_s_at","FUT8","2530","fucosyltransferase 8",-0.014763138148389,9.00274957328178,-0.0557864553550653,0.956382732186263,0.999732562258353,-6.3340855873185
"827","203989_x_at","F2R","2149","coagulation factor II thrombin receptor",-0.0015376323338856,6.82447444311616,-0.00361070990514985,0.997175352524705,0.999732562258353,-6.33570587836973
"828","203999_at","SYT1","6857","synaptotagmin 1",0.192818029740062,7.21194433208821,0.481922688113468,0.638085217406899,0.999732562258353,-6.21540513217828
"829","204005_s_at","PAWR","5074","pro-apoptotic WT1 regulator",0.283079986213936,5.61470942254433,1.08812648575494,0.29682111121666,0.999732562258353,-5.74469751803604
"830","204011_at","SPRY2","10253","sprouty RTK signaling antagonist 2",0.0583309751720016,7.87367237604101,0.151804408823517,0.881733637649525,0.999732562258353,-6.32367410781083
"831","204014_at","DUSP4","1846","dual specificity phosphatase 4",0.0571965957262695,8.17172867158608,0.118214758229821,0.907752542466631,0.999732562258353,-6.32840954359334
"832","204023_at","RFC4","5984","replication factor C subunit 4",0.031873897597098,8.23758396375137,0.0878869659097816,0.931341495552765,0.999732562258353,-6.33167506736535
"833","204026_s_at","ZWINT","11130","ZW10 interacting kinetochore protein",0.0191189871902449,9.94898178360107,0.0440368720209205,0.965562016683406,0.999732562258353,-6.33469875478984
"834","204028_s_at","RABGAP1","23637","RAB GTPase activating protein 1",0.118278270241897,7.73586464236887,0.443134033752378,0.665146632293086,0.999732562258353,-6.23384555133443
"835","204033_at","TRIP13","9319","thyroid hormone receptor interactor 13",0.251609314765501,8.46278920454016,0.470010961348099,0.646340566858956,0.999732562258353,-6.22122686331961
"836","204048_s_at","PHACTR2","9749","phosphatase and actin regulator 2",0.17569399019898,6.27240615076033,0.520419567666879,0.611751934073825,0.999732562258353,-6.19563335111888
"837","204058_at","ME1","4199","malic enzyme 1",0.487347276566158,7.20421438634039,0.947798200488005,0.360974042368571,0.999732562258353,-5.88239151354404
"838","204066_s_at","AGAP1","116987","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",0.100624865542246,6.78902454702025,0.376737771797115,0.712607355608159,0.999732562258353,-6.26192324248128
"839","204070_at","PLAAT4","5920","phospholipase A and acyltransferase 4",0.131755907781005,6.5708512003725,0.275251289688097,0.787564288353041,0.999732562258353,-6.29621821714905
"840","204077_x_at","ENTPD4","9583","ectonucleoside triphosphate diphosphohydrolase 4",-0.161502041958545,5.66456025526992,-0.617721327098696,0.547710381288622,0.999732562258353,-6.1392254002805
"841","204081_at","NRGN","4900","neurogranin",0.24240974307599,7.59751725671908,0.604186858877139,0.556392397308028,0.999732562258353,-6.14761765434051
"842","204083_s_at","TPM2","7169","tropomyosin 2",0.183681872963193,4.54991403240562,0.578555999482402,0.573038042062181,0.999732562258353,-6.16302963750058
"843","204085_s_at","CLN5","1203","CLN5 intracellular trafficking protein",0.229113070613109,5.4494188437162,0.863980379908468,0.403671627357322,0.999732562258353,-5.95680630460915
"844","204094_s_at","TSC22D2","9819","TSC22 domain family member 2",0.385602541609328,7.80205603803556,1.52170565600642,0.152661677123716,0.999732562258353,-5.22678311504943
"845","204097_s_at","RBMX2","51634","RNA binding motif protein X-linked 2",0.338545172758526,6.79599460602708,1.32102904441859,0.209872183337357,0.999732562258353,-5.4826218127869
"846","204104_at","SNAPC2","6618","small nuclear RNA activating complex polypeptide 2",-0.149796740843132,7.44746131545825,-0.563228779301257,0.583117501273356,0.999732562258353,-6.17194371846009
"847","204106_at","TESK1","7016","testis associated actin remodelling kinase 1",0.0896824195930002,6.99600833598355,0.322932819396539,0.7520177105213,0.999732562258353,-6.28141259150991
"848","204114_at","NID2","22795","nidogen 2",-0.103508586304813,5.69822796546974,-0.326336279362129,0.749501754457078,0.999732562258353,-6.28026695302108
"849","204115_at","GNG11","2791","G protein subunit gamma 11",-0.183258690440624,6.65890386645314,-0.623066915029923,0.544302125531673,0.999732562258353,-6.13586265592755
"850","204119_s_at","ADK","132","adenosine kinase",0.0833497851334659,10.8076821663835,0.317140093638969,0.756306689054446,0.999732562258353,-6.28333532208032
"851","204126_s_at","CDC45","8318","cell division cycle 45",0.103581167878132,6.93005024490182,0.274170880310853,0.788375869195981,0.999732562258353,-6.29652671176023
"852","204128_s_at","RFC3","5983","replication factor C subunit 3",0.430807103339022,6.81001471451416,0.727716661629475,0.480030317532966,0.999732562258353,-6.06461109384043
"853","204143_s_at","ENOSF1","55556","enolase superfamily member 1",0.0263779314011314,7.07095083968934,0.0909082618902089,0.928988105818508,0.999732562258353,-6.33139278710914
"854","204146_at","RAD51AP1","10635","RAD51 associated protein 1",0.157828783033484,5.85792724356024,0.344107548149034,0.736413766879782,0.999732562258353,-6.2740933965551
"855","204149_s_at","GSTM4","2948","glutathione S-transferase mu 4",-0.0254593127096356,5.72371930026159,-0.0769780631443774,0.939844252710228,0.999732562258353,-6.33261496865875
"856","204158_s_at","TCIRG1","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",-0.093319534313598,7.40851466511938,-0.341182892698266,0.738561923193278,0.999732562258353,-6.27513147519959
"857","204162_at","NDC80","10403","NDC80 kinetochore complex component",0.355445418296561,6.00162558791976,0.647219883014804,0.529051278166831,0.999732562258353,-6.12033046150803
"858","204171_at","RPS6KB1","6198","ribosomal protein S6 kinase B1",0.212957406775226,6.22628584678679,0.740970846390323,0.472232145694941,0.999732562258353,-6.05486097555595
"859","204186_s_at","PPID","5481","peptidylprolyl isomerase D",0.40751322624275,7.67737039911376,1.24030286635417,0.237359468169387,0.999732562258353,-5.5779489838893
"860","204187_at","GMPR","2766","guanosine monophosphate reductase",0.1293008913996,6.80872157266758,0.24076164891592,0.813594894912797,0.999732562258353,-6.3054738241132
"861","204194_at","BACH1","571","BTB domain and CNC homolog 1",0.174280172885958,7.3021824890386,0.536591293305106,0.600852771823273,0.999732562258353,-6.18689408520138
"862","204200_s_at","PDGFB","5155","platelet derived growth factor subunit B",0.0411273936844818,5.89941157061778,0.148073069884793,0.884617498786275,0.999732562258353,-6.32425812825558
